activity	subject	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-mean()	tBodyAccMag-std()	tGravityAccMag-mean()	tGravityAccMag-std()	tBodyAccJerkMag-mean()	tBodyAccJerkMag-std()	tBodyGyroMag-mean()	tBodyGyroMag-std()	tBodyGyroJerkMag-mean()	tBodyGyroJerkMag-std()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAcc-meanFreq()-X	fBodyAcc-meanFreq()-Y	fBodyAcc-meanFreq()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyAccJerk-meanFreq()-X	fBodyAccJerk-meanFreq()-Y	fBodyAccJerk-meanFreq()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyGyro-meanFreq()-X	fBodyGyro-meanFreq()-Y	fBodyGyro-meanFreq()-Z	fBodyAccMag-mean()	fBodyAccMag-std()	fBodyAccMag-meanFreq()	fBodyBodyAccJerkMag-mean()	fBodyBodyAccJerkMag-std()	fBodyBodyAccJerkMag-meanFreq()	fBodyBodyGyroMag-mean()	fBodyBodyGyroMag-std()	fBodyBodyGyroMag-meanFreq()	fBodyBodyGyroJerkMag-mean()	fBodyBodyGyroJerkMag-std()	fBodyBodyGyroJerkMag-meanFreq()
STANDING	8	0.279620986111111	-0.0148113067148148	-0.106114996837037	-0.988815418148148	-0.938479429074074	-0.926065255185185	0.957669921111111	-0.0904603488214815	-0.0979392024814815	-0.987690217222222	-0.958904114074074	-0.918293913703704	0.0753739045185185	0.00814951727462963	0.00322153267648148	-0.989198879814815	-0.976442140740741	-0.982610899259259	-0.0219671978203704	-0.0280117633814815	0.063688907	-0.972990379814815	-0.969421045555556	-0.974118322407407	-0.097757576	-0.0485190684259259	-0.0478483225666667	-0.981573085740741	-0.985508765185185	-0.989270900740741	-0.953762884074074	-0.937187185222222	-0.953762884074074	-0.937187185222222	-0.984920797777778	-0.979932239074074	-0.952848496851852	-0.95322478962963	-0.987580587777778	-0.982460332222222	-0.988219862222222	-0.9500491	-0.950362935555556	-0.98918374962963	-0.936231722777778	-0.919744963888889	0.0231155666555556	0.0771842726148148	0.121181473814815	-0.989029238518519	-0.976177675	-0.979477193333333	-0.990414086851852	-0.97858173	-0.984465744444444	0.267296230824074	-0.0598195579537037	0.0692831244296296	-0.969677435925926	-0.972595487037037	-0.975512276666667	-0.974200997592593	-0.968055495925926	-0.975976456111111	-0.154243187048148	-0.197392513112963	0.0222011082111111	-0.953746070740741	-0.938628186322222	0.110646845581481	-0.979745872037037	-0.979135440925926	0.308060633885185	-0.964564224074074	-0.954119826296296	-0.108780315687387	-0.983709233333333	-0.981832336296296	0.179173689962963
WALKING	8	0.267575236833333	-0.0200209795730392	-0.104601471598039	-0.580953930961765	-0.315750824607843	-0.560537137892157	0.215018850490196	0.210146138627451	0.293431832802186	-0.94516912545098	-0.957421316078431	-0.948802776980392	0.0796005297058824	0.00950902600333333	-0.00927572371911765	-0.636987435441176	-0.406869894862745	-0.691787820205882	0.01389724066	-0.0922688852360784	0.0971424175676471	-0.604736112107843	-0.603784275980392	-0.547756827387255	-0.120299795630392	-0.0354509648990196	-0.0613445887117647	-0.629292864715686	-0.717183745196078	-0.705646270980392	-0.470844040148039	-0.568383013576471	-0.470844040148039	-0.568383013576471	-0.546646197118431	-0.596656416872549	-0.490770567192745	-0.606012383039216	-0.677586934019608	-0.749701179313725	-0.621232892352941	-0.354734754509804	-0.612206022647059	-0.567542503286275	-0.340139491921569	-0.567518659613725	-0.341904389145098	0.00453358784117647	0.154558807448431	-0.661622650196078	-0.47914297874902	-0.679500372156863	-0.644424981509804	-0.369733508421569	-0.703185475421569	-0.0754309548647059	-0.1937745548	-0.052802619822549	-0.555155259145098	-0.629090469431373	-0.574727573382353	-0.622625487872549	-0.592899647666667	-0.581167151578431	-0.138739685946078	-0.154233806479706	0.0101005535128431	-0.538367945389216	-0.65540433195098	0.121713924735294	-0.567459467635294	-0.640329934666667	0.268642495419608	-0.641805608480392	-0.650044667833333	0.00902924783205882	-0.735285021176471	-0.788003590882353	0.254768309918627
WALKING_DOWNSTAIRS	8	0.283484089210526	-0.0211058674973684	-0.107598135394737	0.0241393473736842	0.343826273105263	0.1337170395	0.914023498421053	-0.187610243421053	-0.141817934963684	-0.945766561578947	-0.941580934473684	-0.897190012631579	0.118938088342105	-0.0380193846210526	-0.0394356157631579	0.250143724521053	0.288140718789474	-0.0135136269	-0.121189625973684	-0.0500760173342105	0.114143855152368	-0.258430885531579	0.0243131207736842	-0.129565242710526	-0.0349283489710526	-0.0534969692794737	-0.0867903297078947	-0.267887897328947	-0.0704526510842105	-0.1896044435	0.176599311818421	0.131337867236842	0.176599311818421	0.131337867236842	0.262628490268421	0.2534082561	0.0993429744078947	-0.0466291872078947	-0.126189142894737	-0.157484866842105	0.136590199860526	0.388412779763158	0.159589756534211	-0.0260463260078947	0.232184078052632	0.0214914840105263	-0.200757851	0.0511555478315789	0.223078489563158	0.214841402815789	0.220639687868421	0.0586096890447368	0.172658982065789	0.273943791773684	-0.0846674186842105	-0.170997897197368	-0.337650965236842	-0.180391338523684	-0.130740445236842	0.116090879026316	0.0277498065176316	-0.302735102631579	-0.0461356322868421	-0.268253406210526	-0.177172958760526	0.0716794237631579	-0.00513040190789474	0.301626757315789	-0.156141093578947	0.229144569581579	0.331528459921053	0.134734731236842	0.181422535965789	-0.00036272967368421	-0.255590314210526	0.267675982868421	-0.125179586744737	-0.26298447	0.242843618736842
WALKING_UPSTAIRS	8	0.258880152048781	-0.0282415136341463	-0.11512211995122	-0.171712174634146	0.348768733170732	0.121187278790244	0.860368718780488	-0.291341491707317	-0.192306960631707	-0.926673287804878	-0.931032068536585	-0.876168930487805	0.0813816809395122	0.014120592097561	-0.0674583919268293	-0.186618895268293	-0.0123501104926829	-0.447518179097561	0.19270447595122	-0.204205356087805	-0.0724546025804878	-0.367428367219512	-0.0666980861414634	0.337526477436585	-0.15544567414878	-0.027919577097561	-0.0534090382439024	-0.40507069195122	-0.424675673414634	-0.430366658780488	0.121026629195122	-0.227200254219512	0.121026629195122	-0.227200254219512	-0.141494613465854	-0.228296364146341	0.166447991	-0.109327923829268	-0.400664014146341	-0.493975031707317	-0.166411065387805	0.263431399878049	-0.0729496941121951	-0.175284990170732	0.30540146	0.133766193578049	-0.290117827804878	-0.100254405917073	-0.191852656439024	-0.200277249165854	-0.0257952590634146	-0.386655803658537	-0.24733661795122	-0.0700821464439024	-0.508248316829268	-0.115989564712683	-0.344029932341463	-0.368783012195122	-0.240260761682927	-0.113162144460976	0.16597418695122	-0.409955580780488	-0.0478802512585366	0.263202878429268	-0.221044979219512	-0.184403755490244	-0.296234666504878	-0.13026451905122	-0.409282851707317	0.207071289558293	-0.131850567460976	-0.379266499780488	0.27454925895122	-0.229610952609756	-0.183325647134146	-0.128115003341463	-0.46327057804878	-0.575733290731707	0.251663318243902
SITTING	9	0.24832674354	-0.02701677698	-0.07537846886	-0.9572277914	-0.875141405	-0.83200187268	0.9163245106	-0.0414258228938	0.085263099144	-0.9552804062	-0.94645197	-0.88585411242	0.077005006374	0.009817397262	-0.008674672651	-0.9645358564	-0.9567775448	-0.9618894376	-0.042328876778	-0.04142711812	0.0807919285908	-0.9590200492	-0.9191882264	-0.9301768338	-0.0930708106	-0.046663441472	-0.052841489994	-0.9645323452	-0.9719274472	-0.9687388914	-0.8933617176	-0.8637564342	-0.8933617176	-0.8637564342	-0.964383757	-0.9517802432	-0.9032355368	-0.9066063206	-0.9733641366	-0.9663610734	-0.959413594	-0.911683219	-0.8922013438	-0.956903459	-0.86761360746	-0.818001834824	-0.109383841734	-0.120093395898	-0.1317488734546	-0.9655962396	-0.9580073906	-0.9575269752	-0.9666604036	-0.9585229866	-0.9649413418	0.02039798558	-0.27190085077	-0.267665734806	-0.950315237	-0.9396930078	-0.940312313	-0.9618360162	-0.910583361	-0.9341874784	-0.128144114548	-0.359739581712	-0.17324215306	-0.8977181972	-0.8691725114	-0.08061344386	-0.9530504408	-0.9493949814	0.0974700202614	-0.9344377378	-0.9064712292	-0.19597005159	-0.9683155878	-0.9659970148	0.031534866288
STANDING	9	0.282310057333333	-0.0200454954022222	-0.0952747481333333	-0.975741252444444	-0.938635759333333	-0.919295805777778	0.961323502222222	-0.010383816474	0.00914769235555555	-0.989103160444444	-0.972573867555556	-0.932245295111111	0.0760032053555556	0.0130699796066667	-0.004700785502	-0.969973398888889	-0.963849332888889	-0.970584264666667	-0.029183136346	-0.060810158296	0.0992409332222222	-0.921990612	-0.946046640444444	-0.939889737333333	-0.095897704	-0.0419199574333333	-0.0575743131488889	-0.949105691555556	-0.975036530444444	-0.969726483555556	-0.945167482444444	-0.936105010444444	-0.945167482444444	-0.936105010444444	-0.969524578888889	-0.963764177777778	-0.921030223111111	-0.908291403111111	-0.969824044222222	-0.965287050888889	-0.971662692	-0.944849431777778	-0.941686874222222	-0.977579248444444	-0.938790016888889	-0.913896832222222	-0.105711680368889	-0.00378721862222222	0.000165424148888888	-0.971313768666667	-0.962624298888889	-0.967129200444444	-0.971278823333333	-0.968234579555556	-0.972588748666667	-0.0235041479111111	-0.0981894026	-0.128067958244444	-0.916974437555556	-0.954514301555556	-0.941510336	-0.924738576444444	-0.941950576888889	-0.944942811777778	-0.222857823644444	-0.348959970422222	-0.16576126334	-0.946330171777778	-0.940265546444444	0.0235738706622222	-0.963242884	-0.963593159555556	0.200537688288889	-0.929769067777778	-0.910909659555556	-0.174953568622222	-0.967491628	-0.964770799111111	0.0243650848444444
WALKING	9	0.269038476764706	-0.0192841111154804	-0.10921718345098	-0.58344156627451	-0.551989027284314	-0.49068111675451	0.200827905882353	-0.0744341848176471	0.410481703762941	-0.951976429019608	-0.970630690294118	-0.963210610588235	0.0790816685147059	0.0164884055685294	-0.00134320851	-0.578305691019608	-0.613727358333333	-0.67878311872549	-0.0478929109843137	-0.109786855751961	0.106553912634314	-0.704635567058824	-0.692330816666667	-0.606816780686275	-0.0921587772764706	-0.0316694771372549	-0.060207517667451	-0.732055762941176	-0.751636509509804	-0.712388683333333	-0.506311690783784	-0.642025843607843	-0.506311690783784	-0.642025843607843	-0.57610662222549	-0.629816094019608	-0.594827969264706	-0.690133685196078	-0.732935771862745	-0.772873868333333	-0.614394658921569	-0.589387901568627	-0.591547799401961	-0.572412648882353	-0.561651084186275	-0.478980171707647	-0.377019334981765	-0.0946884662	0.0994322471127451	-0.632911805098039	-0.660047875	-0.672270642156863	-0.561587636245	-0.590269523735294	-0.68410943872549	-0.234536318715686	-0.30965826749902	-0.233141008368627	-0.65162798372549	-0.680863605098039	-0.592963932264706	-0.722593060588235	-0.702824454117647	-0.647915796176471	-0.215366991628	-0.149052015501373	-0.104565335087255	-0.616743803343137	-0.713910475389216	0.0404563017735294	-0.629346142058824	-0.632512622745098	0.163045352317255	-0.712232703529412	-0.729717495686275	-0.0361915087715686	-0.775730949803922	-0.785106113137255	0.116053769786275
WALKING_DOWNSTAIRS	9	0.295923445	-0.0203994269075476	-0.0910278793952381	0.213392270547619	-0.208310705504762	-0.00771530035714285	0.938417773333333	-0.0352304645104762	-0.082276174942619	-0.952141220714286	-0.936306558809524	-0.876641297380952	0.130193043809524	-0.0206865965952381	0.00262568854761905	0.017623342197619	-0.3094424725	-0.359513362761905	-0.0916383011071429	-0.0712598843142857	0.116804400690476	-0.396429197952381	-0.340765233142857	-0.279685150191905	-0.094591202447619	-0.0597608334619048	-0.0678080598785714	-0.509669314047619	-0.448602451190476	-0.417239550952381	0.145886357935714	0.265120131365238	0.145886357935714	0.265120131365238	-0.16237608927619	0.039907818552381	-0.168921400633333	-0.322331464761905	-0.469028434047619	-0.455855425238095	0.103128506197619	-0.183120455428571	-0.103705822657857	0.250488758869048	-0.273561385142857	-0.0349494927142857	-0.440633905714286	0.0625058243738095	-0.0424266601952381	-0.0645354342404762	-0.313643041809524	-0.293677789595238	0.00938224337142857	-0.355981821428571	-0.425377408333333	-0.43402213	-0.232042826333571	-0.330318261928571	-0.325042890904762	-0.312512195452381	-0.250686586719048	-0.423558773952381	-0.364282565714286	-0.356561471714286	-0.165224231566667	-0.00351697116904762	-0.115191992546667	0.222203941	0.0888671674047619	-0.0498273898880952	0.00716877883571429	0.0705526138333333	-0.0824504599928571	-0.347540226666667	-0.424170737142857	0.0656782201880952	-0.463172053809524	-0.485158906904762	0.132021014566667
WALKING_UPSTAIRS	9	0.262436475714286	-0.0195101099975714	-0.125219003959184	-0.36144437755102	-0.302206203816327	-0.253434083542857	0.902647777755102	-0.0377947824285714	-0.266009866857143	-0.954383557142857	-0.901317321632653	-0.89407107877551	0.0692266245755102	0.00126612218367347	0.00766046602367347	-0.335291644693878	-0.586147012244898	-0.647296002040816	-0.16396719	-0.0412587909579592	0.14569462592449	-0.343976630734694	-0.400859067959184	-0.138176481058776	-0.0684689593355102	-0.0302797452408163	-0.0236327911183673	-0.660419534285714	-0.708604774693878	-0.65711420122449	-0.260727581428571	-0.400222037142857	-0.260727581428571	-0.400222037142857	-0.440667540204082	-0.445485397959184	-0.0833234490061224	-0.425839761428571	-0.672840561836735	-0.748651255510204	-0.342735952653061	-0.405022798163265	-0.384710423408163	-0.369815777346939	-0.297641062755102	-0.244081808302041	-0.341219678720408	-0.247086151469388	-0.215203992816327	-0.402044750408163	-0.608498592040816	-0.615125710612245	-0.327421989591837	-0.590112916530612	-0.677831082857143	-0.427211088244898	-0.52927597244898	-0.547022216326531	-0.313941631326531	-0.499159202857143	-0.327698671183673	-0.361626377102041	-0.352033091612245	-0.165554554220408	-0.284881768510204	-0.414946340204082	-0.507490866734694	-0.372890348979592	-0.509929461428571	-0.00195427494897959	-0.419533108571429	-0.484935752040816	0.0257597455510204	-0.531482693877551	-0.456841325204082	-0.259962957795918	-0.734159449387755	-0.787781590816326	0.136001150144898
SITTING	10	0.270612056481481	-0.015042681852037	-0.104253238796296	-0.982901825925926	-0.917979529962963	-0.967826981666667	0.791887198148148	-0.041260775	0.20253457287037	-0.973128354074074	-0.935690006481481	-0.966898520555556	0.0775372505185185	0.00897875458703704	-0.00499566427666667	-0.988946414074074	-0.980756789814815	-0.988255803703704	-0.0432432176851852	-0.0679993598888889	0.0745958869444444	-0.988873097222222	-0.984373304814815	-0.960445962037037	-0.0931555026481481	-0.0411216540925926	-0.048941191502963	-0.992326657222222	-0.992584494814815	-0.990259813148148	-0.96075719962963	-0.939669591481481	-0.96075719962963	-0.939669591481481	-0.988054237592593	-0.985209856296296	-0.944202043703704	-0.963064577592593	-0.993707487592593	-0.991696196481481	-0.984943144259259	-0.9404502	-0.97464465462963	-0.982242427777778	-0.912838063018519	-0.966121042592593	-0.0826140728898148	0.0279319737981482	0.23364402002912	-0.989365013888889	-0.980962856111111	-0.986056767777778	-0.989550917407407	-0.982045591111111	-0.98911086	0.193449216333333	-0.0261859265331481	0.117530736503704	-0.986477363333333	-0.986179215555556	-0.96539546962963	-0.989712360740741	-0.983579646666667	-0.962418559814815	0.214105020574074	0.0677252285555556	-0.084443595962963	-0.955281010740741	-0.941511952777778	0.221566081296296	-0.985900801111111	-0.983266741481482	0.324762092796296	-0.974459732592593	-0.962459956111111	0.00581337385185185	-0.992191529259259	-0.991409100925926	0.344008502777778
STANDING	10	0.276650300681818	-0.0155418603409091	-0.107964083931818	-0.978403481818182	-0.919561843409091	-0.941271440454545	0.954008785454545	-0.0431597830454545	0.0346980210431818	-0.991259485	-0.975410724090909	-0.959579657727273	0.0809784390227273	0.0119007630575	-0.00485841031477273	-0.964311490454545	-0.941328663409091	-0.9764306	-0.0281854325604545	-0.0876820486363636	0.103251560681818	-0.929895057954545	-0.958861164090909	-0.953681099545455	-0.104753833181818	-0.0371593000727273	-0.0584162547045455	-0.950367548409091	-0.976445016590909	-0.969051030681818	-0.951988907954545	-0.937264537954545	-0.951988907954545	-0.937264537954545	-0.965163818409091	-0.952058214545455	-0.929787259772727	-0.920486810227273	-0.971637661590909	-0.964409410454545	-0.970099814318182	-0.923378745227273	-0.955272383863636	-0.982949246136364	-0.921860476590909	-0.938098683181818	0.159123629063636	-0.0126234259545455	0.0776098480747727	-0.963565166136364	-0.942187760454545	-0.972241512272727	-0.968612135909091	-0.944847393636364	-0.979428729090909	0.253301389636364	-0.187095243409091	0.00562873853409091	-0.924005912954545	-0.960323800909091	-0.950915730909091	-0.932273942727273	-0.958399857954545	-0.958901257272727	-0.281787222606818	-0.164082230704545	-0.0988874452431818	-0.9401101675	-0.945048242954545	0.0902454673818182	-0.951633690454545	-0.952105964545455	0.197319524797727	-0.937786743409091	-0.922961550454545	-0.226492596295455	-0.965614081363636	-0.965055815454545	0.0133897488363636
WALKING	10	0.279439633873874	-0.0208222044423423	-0.11329576036036	-0.591279906783784	-0.505403038504505	-0.690257072342342	0.223115668108108	-0.112812015081081	0.00996495390990991	-0.964035279369369	-0.968808533333333	-0.960570917666667	0.0795349182837838	0.0101523756011712	-0.0040357835636036	-0.535954823783784	-0.469393871836036	-0.754423607567568	-0.0051144232563964	-0.0793824771718288	0.10183130737973	-0.700290592612613	-0.618085747117117	-0.591192546720721	-0.11100437495045	-0.0451064354765766	-0.0600541803324324	-0.67949198972973	-0.748443574054054	-0.671263717747748	-0.560771116033333	-0.579949756320721	-0.560771116033333	-0.579949756320721	-0.573429926412694	-0.487613179869369	-0.564617933684685	-0.676582520630631	-0.717544702522523	-0.740659365855856	-0.560943731243243	-0.473172019167568	-0.700676876666667	-0.604320455792793	-0.556391018322522	-0.709372217684685	-0.199157179335135	0.221201841963964	0.28946285532973	-0.563096662034234	-0.491065733179009	-0.729760678558559	-0.549292792213243	-0.48271352690991	-0.778008523693694	-0.0988342854031532	-0.0486230278334234	0.102989997096396	-0.631076371891892	-0.663666133603604	-0.558539879853153	-0.722820813423423	-0.595793894990991	-0.640106776036036	-0.00760828074774775	-0.0210423201477477	0.020383509863964	-0.541256294331532	-0.670312626666667	0.22181397942973	-0.496297663153153	-0.480457960671802	0.0771693063243243	-0.686980806126126	-0.726504013783784	0.174787034786486	-0.74806413018018	-0.749204001171171	0.105764230603604
WALKING_DOWNSTAIRS	10	0.290401594315789	-0.0200050770710526	-0.110848597247368	0.295733547631579	0.00407915363157895	-0.183557562032895	0.939807421052632	-0.0646160768947368	0.0418715409263158	-0.939267613157895	-0.937003823684211	-0.902085224736842	0.100959387447368	0.0107824902368421	0.000152617173684209	0.223275806105263	-0.105020355562895	-0.318188417289474	-0.124839594289474	-0.106742538831579	0.0724433685578947	-0.304745377026316	-0.311407525263158	-0.0353021837	-0.0643764005526316	-0.0489378053157895	-0.0720413112078947	-0.416986139210526	-0.471650977631579	-0.227137389605263	0.250843769394737	0.156998205421053	0.250843769394737	0.156998205421053	0.0507010228431579	0.110877231263158	-0.0238468037578947	-0.280382850552632	-0.401854311315789	-0.494105756315789	0.215665273157895	0.00904660360263158	-0.157728357742105	0.324957743157895	-0.0633337717526316	-0.268686170263158	-0.321679050052632	0.0667192523289474	0.257067314407895	0.181419131002632	-0.119504295573684	-0.240679035428947	0.156912678626316	-0.153355802565789	-0.396147929736842	-0.236779781631579	-0.297763023710526	0.0189821663447368	-0.214350280079211	-0.272495710342105	0.0391366814342105	-0.339514358157895	-0.343237004473684	-0.1503916379	-0.177215651634211	-0.00555958745263158	-0.0448928718421053	0.220115703368421	-0.0616742840815789	0.164428829157895	0.156978047052632	0.0380266696789474	0.125205953456842	-0.312347510289474	-0.387780104447368	0.0774362595943947	-0.484196484736842	-0.544988519210526	0.178773116957895
WALKING_UPSTAIRS	10	0.267121853404255	-0.0143854920340426	-0.118180420834043	-0.161591924234043	-0.00555287692765957	-0.0738744931340426	0.931861027446809	-0.0565670278723404	0.0227527702016383	-0.959216072340425	-0.937039417446809	-0.864745838297872	0.0648829303510638	0.0266314282191489	-0.0513375831851064	-0.187220175510638	-0.177803083425532	-0.607520480212766	0.0733447168425532	-0.0954600216446809	0.0879664182957447	-0.308534708121277	0.0411724668680851	-0.320509332297872	-0.157212539189362	-0.0372348522521277	-0.036502173787234	-0.427291343617021	-0.60462905787234	-0.482244799361702	-0.0266623294757447	-0.211537480214383	-0.0266623294757447	-0.211537480214383	-0.262038042446809	-0.226010197889362	0.0438573846851064	-0.113062673542979	-0.523462968510638	-0.618272355319149	-0.139410790617021	-0.0390688222212766	-0.301206408085106	-0.171957349438298	-0.051628469647234	-0.0342347233914894	-0.300390927148936	-0.0035449232893617	-0.289969419042553	-0.20121432216383	-0.206872839212766	-0.553230667234043	-0.247598320858298	-0.202796129097872	-0.662894135319149	-0.230337514021277	-0.370854829787234	-0.328583308468085	-0.218524716912766	-0.235858986212766	-0.262763367170213	-0.34130162006383	0.171735785297872	-0.403822082765957	-0.235765046724681	-0.421428722680851	-0.135478697270213	-0.166866721574468	-0.361437534680851	0.0879049622851064	-0.153553147382979	-0.334365043829787	0.178734933145745	-0.265371689148936	-0.166969377765957	-0.194447276040426	-0.600582998297872	-0.67129056212766	0.158591030929787
SITTING	11	0.276590197358491	-0.0149195616754717	-0.112840218339623	-0.982796562075472	-0.921402118113208	-0.968370181886792	0.871963798301887	0.213716305739623	0.188531695981132	-0.988069341132075	-0.949792572075472	-0.971661610754717	0.0761777324716981	-0.000213838552075472	0.00833400761716981	-0.980335163584906	-0.966766643396226	-0.983441609622641	-0.0399984915849057	-0.0755284478679245	0.0761739419056604	-0.988164911509434	-0.982249040188679	-0.95284431245283	-0.0948423481320755	-0.0392813049264151	-0.0505395462396226	-0.990501518301887	-0.988554820188679	-0.981016044716981	-0.961970763773585	-0.944581826415094	-0.961970763773585	-0.944581826415094	-0.97935563509434	-0.974511726792453	-0.951884472075472	-0.959964488301887	-0.989519031132076	-0.986256664716981	-0.981481454339623	-0.934503182830189	-0.972855110377359	-0.983389810188679	-0.920047161698113	-0.967884390943396	-0.050340397354717	0.0967747743339623	0.243469786396226	-0.980831750377358	-0.967454617735849	-0.981124861320755	-0.981607942075472	-0.968421475660377	-0.984349606792453	0.153320197518868	-0.0805058031716981	0.0755982625849057	-0.985106875471698	-0.98263664490566	-0.954453821132075	-0.989189512641509	-0.982137919056604	-0.956802766792453	0.115678529336604	-0.102473210571698	-0.0459579465849057	-0.953066009056604	-0.948521986037736	0.198648837339623	-0.975315331509434	-0.972289134150943	0.192259107913208	-0.969799951132076	-0.960711241886792	-0.0398966601509434	-0.987255972641509	-0.985607229245283	0.159345366839623
STANDING	11	0.277715562765957	-0.0171990886595745	-0.108686630425532	-0.994978878723404	-0.964173331702128	-0.986382712765957	0.956464535957447	-0.173082704680851	0.127198423404255	-0.994529398085106	-0.981047828723404	-0.989433253617021	0.0760097721914894	0.0124130965551064	-0.00074591623212766	-0.992527404255319	-0.979428279574468	-0.990132989574468	-0.0293141521489362	-0.0765465041914894	0.0810588216170213	-0.980242494680851	-0.994210471914894	-0.980636664893617	-0.099519355893617	-0.0395992140851064	-0.0524732752340426	-0.986690403617021	-0.995571631276596	-0.990663218510638	-0.984853836595745	-0.98030536893617	-0.984853836595745	-0.98030536893617	-0.989242377234043	-0.988853960638298	-0.979978011489362	-0.977071437446808	-0.993428183617021	-0.992579166595745	-0.993808050638298	-0.968703072553191	-0.987669785531915	-0.995573762978723	-0.96350679	-0.985958517446809	0.0890102416978723	0.0557408976489362	0.292390245638298	-0.992385450851064	-0.979287024255319	-0.988460788085106	-0.993414564042553	-0.981185823617021	-0.990378149574468	0.312171839674468	-0.0305094144893617	0.120740566368085	-0.978301717234043	-0.994025488297872	-0.980762968085106	-0.981009115744681	-0.994353086595745	-0.98230878106383	-0.129935993361702	0.11920123437234	-0.0212967788297872	-0.982255413617021	-0.981503969574468	0.233078227234043	-0.988636595319149	-0.98802123106383	0.333098929765957	-0.982576519787234	-0.977437710851064	-0.0478486176276596	-0.992981019787234	-0.992277468510638	0.223297408893617
WALKING	11	0.276131819137931	-0.0171449682463793	-0.107418249034483	-0.698965431465517	-0.504273571013793	-0.747169736637931	0.415139765862069	0.355528588965517	0.123521469991379	-0.980346544741379	-0.978291643965517	-0.972321438965517	0.0798720987853448	0.0124985480809483	-0.00543311424844828	-0.702088219482759	-0.570276289094828	-0.849129317586207	-0.0311363876032759	-0.0562848169655172	0.117613589926677	-0.785277339137931	-0.736871747068966	-0.692505755344828	-0.096968641037931	-0.046415941287931	-0.050202195275	-0.757876579482759	-0.862239981982759	-0.765060458793103	-0.628504242413793	-0.726131493706897	-0.628504242413793	-0.726131493706897	-0.687823316724138	-0.684880282241379	-0.6825875225	-0.753121169224138	-0.807584317068965	-0.867084247586207	-0.685104896724138	-0.519567647347069	-0.79191077612069	-0.70475742637931	-0.527537864342241	-0.743513712844828	-0.22136046265	0.130349844986207	0.131645970123103	-0.714492143965517	-0.601531070301724	-0.833605470517241	-0.715936482931035	-0.564906979433621	-0.863401553534483	-0.092239798192069	-0.215938146362069	-0.0322427520418965	-0.741492508706897	-0.784515793189655	-0.675009214137931	-0.799690234827586	-0.713601585086207	-0.726863846551724	-0.0864883805818965	-0.0995838655775862	-0.04627188435	-0.711810240948276	-0.776871139482759	0.212706328803819	-0.681012724741379	-0.691479089741379	0.188279605308621	-0.785581520862069	-0.774236007586207	-0.0181134821933621	-0.866928850948276	-0.876761461293103	0.1544786126
